-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Pool regret    Theoretical Best    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
          0          -2.9790                -2.9790    0.3795       15.0000         0.5337             -3.5127           -2.9790                 -2.9790
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Pool regret    Theoretical Best    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Pool regret    Theoretical Best    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
          1          -1.6913                -1.6913    2.9689      651.5195         0.1646             -1.8559           -1.6804                 -1.6804
          2          -1.6486                -1.6913    3.3241     1024.6684         0.1723             -1.8559           -1.6414                 -1.6804
          3          -1.5187                -1.6913    3.7352     1236.5987         0.3124             -1.8559           -1.4948                 -1.6804
          4          -1.5229                -1.6913    4.1093     1424.9360         0.2430             -1.8559           -1.5087                 -1.6804
          5          -1.3927                -1.6913    4.4965     1731.2381         0.4091             -1.8559           -1.4032                 -1.6804
          6          -1.6891                -1.6913    4.8875     2002.1508         0.0000             -1.8559           -1.6901                 -1.6901
          7          -1.4196                -1.6913    5.2851     2253.4027         0.4067             -1.8559           -1.4367                 -1.6901
          8          -1.7666                -1.7666    5.6976     2532.1797         0.0931             -1.8597           -1.7493                 -1.7493
          9          -1.4784                -1.7666    6.0838     2842.4140         0.3698             -1.8597           -1.4567                 -1.7493
         10          -1.6926                -1.7666    6.5079     3117.2588         0.1273             -1.8597           -1.6874                 -1.7493
         11          -1.5264                -1.7666    6.9416     3223.0208         0.2653             -1.8597           -1.5123                 -1.7493
         12          -1.3526                -1.7666    7.4077     3470.3405         0.4153             -1.8597           -1.3149                 -1.7493
         13          -1.4468                -1.7666    7.8593     3819.8964         0.4116             -1.8597           -1.4414                 -1.7493
         14          -1.8023                -1.8023    8.3185     4071.1483         0.0000             -1.8597           -1.8067                 -1.8067
         15          -1.4984                -1.8023    8.7899     4424.6364         0.3700             -1.8685           -1.4868                 -1.8067
         16          -1.5809                -1.8023    9.2636     4675.8883         0.2572             -1.8685           -1.5512                 -1.8067
         17          -1.4378                -1.8023    9.7797     4946.8009         0.3645             -1.8685           -1.4263                 -1.8067
         18          -1.8023                -1.8023   10.2675     5347.4749         0.0000             -1.8685           -1.8067                 -1.8067
         19          -1.5595                -1.8023   10.7575     5626.2519         0.1427             -1.8685           -1.5731                 -1.8067
         20          -1.5273                -1.8023   11.2688     5861.7752         0.2803             -1.8685           -1.4877                 -1.8067
         21          -1.5056                -1.8023   11.7809     6140.5522         0.2967             -1.8685           -1.4784                 -1.8067
         22          -1.5264                -1.8023   12.3032     6305.2966         0.3494             -1.8757           -1.5042                 -1.8067
         23          -1.5555                -1.8023   13.0572     6650.9203         0.3083             -1.8757           -1.5578                 -1.8067
         24          -1.7593                -1.8023   13.7684     6890.3757         0.0430             -1.8757           -1.7487                 -1.8067
         25          -1.8023                -1.8023   14.9816     7121.9668         0.0000             -1.8757           -1.8067                 -1.8067
         26          -1.6749                -1.8023   15.7734     7286.7112         0.1327             -1.8757           -1.6885                 -1.8067
         27          -1.5853                -1.8023   16.5195     7498.6415         0.1583             -1.8757           -1.5649                 -1.8067
         28          -1.5187                -1.8023   17.2903     7745.9612         0.3107             -1.8757           -1.4948                 -1.8067
         29          -1.5853                -1.8023   17.9292     7946.0950         0.2715             -1.8757           -1.5649                 -1.8067
         30          -1.5047                -1.8023   18.5611     8154.0931         0.3511             -1.8757           -1.4912                 -1.8067
         31          -1.3297                -1.8023   19.1830     8354.2269         0.5150             -1.8757           -1.2997                 -1.8067
         32          -1.4774                -1.8023   19.9159     8526.8356         0.3911             -1.8757           -1.4580                 -1.8067
         33          -1.5150                -1.8023   20.5771     8797.7483         0.3004             -1.8757           -1.5046                 -1.8067
         34          -1.5853                -1.8023   21.2337     9045.0680         0.2793             -1.8757           -1.5649                 -1.8067
         35          -1.7936                -1.8023   21.8357     9280.5913         0.0231             -1.8757           -1.7731                 -1.8067
         36          -1.5062                -1.8023   22.3806     9527.9110         0.2998             -1.8757           -1.4943                 -1.8067
         37          -1.5463                -1.8023   23.1285     9672.9946         0.2734             -1.8757           -1.5399                 -1.8067
         38          -1.8167                -1.8167   23.8008     9943.9073         0.0000             -1.8757           -1.8079                 -1.8079
         39          -1.6974                -1.8167   24.3731    10214.8200         0.1142             -1.8757           -1.6825                 -1.8079
         40          -1.8023                -1.8167   24.9498    10489.6648         0.0105             -1.8757           -1.7767                 -1.8079
         41          -1.4888                -1.8167   25.5416    10725.1881         0.3336             -1.8757           -1.4749                 -1.8079
         42          -1.7603                -1.8167   26.2664    10933.1862         0.1082             -1.8757           -1.7464                 -1.8079
         43          -1.6391                -1.8167   26.9698    11101.8627         0.2114             -1.8757           -1.6139                 -1.8079
         44          -1.7432                -1.8167   27.5904    11412.0970         0.0468             -1.8757           -1.7198                 -1.8079
         45          -1.5056                -1.8167   28.1960    11686.9419         0.2969             -1.8757           -1.4775                 -1.8079
         46          -1.5783                -1.8167   28.8149    11835.9576         0.2141             -1.8757           -1.5741                 -1.8079
         47          -1.6360                -1.8167   29.4726    12055.7522         0.2278             -1.8757           -1.6312                 -1.8079
         48          -1.5291                -1.8167   30.1319    12424.9689         0.2947             -1.8757           -1.5274                 -1.8079
         49          -1.8559                -1.8559   30.8049    12880.6931         0.0010             -1.8757           -1.8433                 -1.8433
         50          -1.5989                -1.8559   31.4760    13210.5882         0.2595             -1.8757           -1.5789                 -1.8433
         51          -1.5645                -1.8559   32.5231    13571.9406         0.2986             -1.8757           -1.5573                 -1.8433
         52          -1.7886                -1.8559   33.2536    14015.8683         0.0745             -1.8757           -1.8006                 -1.8433
         53          -1.8172                -1.8559   33.9690    14459.7960         0.0000             -1.8757           -1.8055                 -1.8433
         54          -1.7278                -1.8559   34.6473    14946.9775         0.1151             -1.8757           -1.7176                 -1.8433
         55          -1.3989                -1.8559   35.3825    15123.5184         0.4245             -1.8757           -1.4041                 -1.8433
         56          -1.4735                -1.8559   36.1358    15429.8205         0.3239             -1.8757           -1.4727                 -1.8433
         57          -1.7631                -1.8559   36.9067    15759.7156         0.0938             -1.8757           -1.7470                 -1.8433
         58          -1.8744                -1.8744   37.6916    16207.5755         0.0000             -1.8757           -1.8433                 -1.8433
         59          -1.6191                -1.8744   41.7360    16474.5560         0.2360             -1.8757           -1.5950                 -1.8433
         60          -1.5696                -1.8744   42.5212    16788.7225         0.2206             -1.8757           -1.5731                 -1.8433
         61          -1.6118                -1.8744   43.4937    17055.7030         0.2308             -1.8757           -1.5916                 -1.8433
         62          -1.5612                -1.8744   44.3735    17267.6333         0.2037             -1.8757           -1.5334                 -1.8433
         63          -1.7924                -1.8744   45.3472    17711.5610         0.0099             -1.8757           -1.7832                 -1.8433
         64          -1.5879                -1.8744   46.5986    17836.9838         0.1474             -1.8757           -1.5901                 -1.8433
         65          -1.5586                -1.8744   47.5340    18229.7934         0.2636             -1.8757           -1.5469                 -1.8433
         66          -1.3855                -1.8744   48.3795    18461.3845         0.4518             -1.8757           -1.3661                 -1.8433
         67          -1.5015                -1.8744   49.4560    18692.9756         0.2921             -1.8757           -1.4740                 -1.8433
         68          -1.6747                -1.8744   50.5581    19030.7350         0.1467             -1.8757           -1.6409                 -1.8433
         69          -1.6019                -1.8744   51.4177    19344.9015         0.2070             -1.8757           -1.5995                 -1.8433
         70          -1.8386                -1.8744   52.2692    19572.5604         0.0000             -1.8757           -1.8042                 -1.8433
         71          -1.6637                -1.8744   53.1123    19819.8801         0.1423             -1.8757           -1.6302                 -1.8433
         72          -1.8239                -1.8744   53.9629    20236.2827         0.0000             -1.8757           -1.8073                 -1.8433
         73          -1.8089                -1.8744   54.8622    20456.0773         0.0262             -1.8757           -1.7994                 -1.8433
         74          -1.6090                -1.8744   55.9825    20793.8368         0.2437             -1.8757           -1.6099                 -1.8433
         75          -1.7090                -1.8744   57.0587    21080.4781         0.1210             -1.8757           -1.6879                 -1.8433
         76          -1.5989                -1.8744   58.6720    21394.6445         0.2161             -1.8757           -1.5789                 -1.8433
         77          -1.4643                -1.8744   59.8797    21665.5572         0.2955             -1.8757           -1.4499                 -1.8433
         78          -1.7492                -1.8744   61.1086    21920.7413         0.0862             -1.8757           -1.7447                 -1.8433
         79          -1.3074                -1.8744   62.5380    22085.4857         0.4949             -1.8757           -1.2827                 -1.8433
         80          -1.5555                -1.8744   63.8106    22529.4134         0.2378             -1.8757           -1.5578                 -1.8433
         81          -1.3618                -1.8744   65.2067    22792.4618         0.4943             -1.8757           -1.3622                 -1.8433
         82          -1.5776                -1.8744   70.8144    23102.6960         0.2535             -1.8757           -1.5673                 -1.8433
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
          0          -1.2262                -1.2262    0.0151       10.0000           -1.2262                 -1.2262
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Pool regret    Theoretical Best    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
          1          -0.5325                -1.2262    0.7183       15.0000         1.0912             -1.6237           -0.5325                 -1.2262
          2          -0.5195                -1.2262    1.1718       20.0000         1.5357             -2.0552           -0.5195                 -1.2262
          3          -0.9784                -1.2262    1.6232       25.0000         0.7384             -2.0552           -0.9784                 -1.2262
          4          -0.5356                -1.2262    2.0834       30.0000         1.8306             -2.3662           -0.5356                 -1.2262
          5          -1.4665                -1.4665    2.6664       35.0000         0.2632             -2.3662           -1.4665                 -1.4665
          6          -0.1001                -1.4665    3.2927       40.0000         1.5920             -2.3662           -0.1001                 -1.4665
          7          -0.6798                -1.4665    3.8604       45.0000         1.8322             -2.5119           -0.6798                 -1.4665
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
          0          -0.2008                -0.2008    0.0091       10.0000           -0.2008                 -0.2008
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Pool regret    Theoretical Best    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
          1          -0.1793                -0.2008    0.5110       15.0000         1.3094             -1.4887           -0.1793                 -0.2008
          2          -0.8873                -0.8873    0.8547       20.0000         0.7259             -1.6132           -0.8873                 -0.8873
          3          -1.2656                -1.2656    1.1830       25.0000         0.8276             -2.0932           -1.2656                 -1.2656
          4          -0.4046                -1.2656    1.5909       30.0000         2.4125             -2.8171           -0.4046                 -1.2656
          5          -0.5460                -1.2656    1.9549       35.0000         1.6407             -2.8171           -0.5460                 -1.2656
          6          -1.1705                -1.2656    2.3654       40.0000         0.9244             -2.8171           -1.1705                 -1.2656
          7          -0.7893                -1.2656    2.7667       45.0000         0.8409             -2.8171           -0.7893                 -1.2656
          8          -1.2304                -1.2656    3.1257       50.0000         0.0000             -2.8171           -1.2304                 -1.2656
          9          -0.8051                -1.2656    3.5310       55.0000         1.0718             -2.8171           -0.8051                 -1.2656
         10          -0.2373                -1.2656    4.0159       60.0000         2.0365             -2.8171           -0.2373                 -1.2656
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
          0          -1.3458                -1.3458    0.0212       10.0000           -1.3458                 -1.3458
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Pool regret    Theoretical Best    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
          1          -1.7493                -1.7493    0.2179        5.0000         0.6145             -2.3638           -1.7493                 -1.7493
          2          -0.8642                -1.7493    0.3848        5.0000         1.1964             -2.3638           -0.8642                 -1.7493
          3          -0.7321                -1.7493    0.5468        5.0000         1.1620             -2.3638           -0.7321                 -1.7493
          4          -0.0296                -1.7493    0.7140        5.0000         1.3579             -2.3638           -0.0296                 -1.7493
          5          -0.2738                -1.7493    0.8823        5.0000         1.9334             -2.3638           -0.2738                 -1.7493
          6          -0.4953                -1.7493    1.0534        5.0000         0.9546             -2.3638           -0.4953                 -1.7493
          7          -0.3379                -1.7493    1.2259        5.0000         1.7588             -2.3638           -0.3379                 -1.7493
          8          -0.8080                -1.7493    1.4013        5.0000         1.5728             -2.3809           -0.8080                 -1.7493
          9          -0.4782                -1.7493    1.5755        5.0000         2.1089             -2.5871           -0.4782                 -1.7493
         10          -0.8222                -1.7493    1.7565        5.0000         1.9712             -2.7934           -0.8222                 -1.7493
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
          0          -3.0284                -3.0284    0.0057       10.0000           -3.0284                 -3.0284
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Pool regret    Theoretical Best    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
          1          -2.4241                -3.0284    0.1498        5.0000         0.9935             -3.4176           -2.4241                 -3.0284
          2          -0.9429                -3.0284    0.2711        5.0000         2.8127             -3.7556           -0.9429                 -3.0284
          3          -2.9947                -3.0284    0.3958        5.0000         0.4501             -3.7556           -2.9947                 -3.0284
          4          -2.3067                -3.0284    0.5238        5.0000         1.4987             -3.8055           -2.3067                 -3.0284
          5          -3.4401                -3.4401    0.6580        5.0000         0.0600             -3.8055           -3.4401                 -3.4401
          6          -1.9968                -3.4401    0.7938        5.0000         1.6410             -3.8055           -1.9968                 -3.4401
          7          -2.6901                -3.4401    0.9333        5.0000         0.9386             -3.8055           -2.6901                 -3.4401
          8          -2.4877                -3.4401    1.0754        5.0000         1.2283             -3.8055           -2.4877                 -3.4401
          9          -1.7457                -3.4401    1.2233        5.0000         1.8355             -3.8055           -1.7457                 -3.4401
         10          -0.7860                -3.4401    1.3661        5.0000         2.7026             -3.8055           -0.7860                 -3.4401
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
          0          -1.2815                -1.2815    0.0057       10.0000           -1.2815                 -1.2815
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Pool regret    Theoretical Best    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
          1          -2.5044                -2.5044    0.1488        5.0000         0.7479             -3.2523           -2.5044                 -2.5044
          2          -0.7025                -2.5044    0.2752        5.0000         3.0810             -3.7835           -0.7025                 -2.5044
          3          -2.1546                -2.5044    0.4027        5.0000         1.1479             -3.7835           -2.1546                 -2.5044
          4          -2.7770                -2.7770    0.5310        5.0000         0.8572             -3.7835           -2.7770                 -2.7770
          5          -0.6174                -2.7770    0.6627        5.0000         2.5484             -3.7835           -0.6174                 -2.7770
          6          -3.4722                -3.4722    0.7962        5.0000         0.1838             -3.7835           -3.4722                 -3.4722
          7          -1.6791                -3.4722    0.9331        5.0000         1.9302             -3.7835           -1.6791                 -3.4722
          8          -2.7271                -3.4722    1.0724        5.0000         1.0079             -3.7835           -2.7271                 -3.4722
          9          -1.4834                -3.4722    1.2162        5.0000         2.1071             -3.7835           -1.4834                 -3.4722
         10          -0.6514                -3.4722    1.3625        5.0000         3.1564             -3.8079           -0.6514                 -3.4722
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
          0          13.7997                13.7997    0.0046       10.0000           13.7997                 13.7997
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Pool regret    Theoretical Best    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
          1          24.2290                13.7997    0.1390        5.0000        23.2667              0.9623           24.2290                 13.7997
          2           2.2158                 2.2158    0.2511        5.0000         1.1528              0.9623            2.2158                  2.2158
          3           2.6505                 2.2158    0.3675        5.0000         1.6487              0.9623            2.6505                  2.2158
          4          23.7395                 2.2158    0.4882        5.0000        23.1202              0.6193           23.7395                  2.2158
          5           9.8424                 2.2158    0.6118        5.0000         9.3453              0.4970            9.8424                  2.2158
          6           0.9400                 0.9400    0.7391        5.0000         0.3939              0.4970            0.9400                  0.9400
          7           3.5688                 0.9400    0.8671        5.0000         2.7582              0.4970            3.5688                  0.9400
          8          18.9047                 0.9400    0.9934        5.0000        17.7240              0.4970           18.9047                  0.9400
          9           3.3662                 0.9400    1.1215        5.0000         2.2067              0.4970            3.3662                  0.9400
         10           6.1392                 0.9400    1.2545        5.0000         5.6238              0.4970            6.1392                  0.9400
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
          0          -9.5433                -9.5433    0.0501       10.0000           -9.5433                 -9.5433
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
          0          -6.5234                -6.5234    0.0155       10.0000           -6.5234                 -6.5234
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Pool regret    Theoretical Best    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
          1          -7.7049                -7.7049    0.2868        5.0000         0.0000             -7.7049           -7.7049                 -7.7049
          2          -7.3426                -7.7049    0.4924        5.0000         0.5811             -7.9237           -7.3426                 -7.7049
          3          -6.7971                -7.7049    0.6729        5.0000         1.7145             -8.5117           -6.7971                 -7.7049
          4          -6.6155                -7.7049    0.8566        5.0000         1.1453             -8.5117           -6.6155                 -7.7049
          5          -8.0736                -8.0736    1.0414        5.0000         0.0810             -8.5117           -8.0736                 -8.0736
          6          -7.2161                -8.0736    1.2342        5.0000         0.6549             -8.5117           -7.2161                 -8.0736
          7          -7.5497                -8.0736    1.4265        5.0000         0.3532             -8.5117           -7.5497                 -8.0736
          8          -7.4799                -8.0736    1.6271        5.0000         0.1934             -8.5117           -7.4799                 -8.0736
          9          -7.9845                -8.0736    1.8331        5.0000         0.1104             -8.5117           -7.9845                 -8.0736
         10          -8.0899                -8.0899    2.0493        5.0000         1.1188             -9.2087           -8.0899                 -8.0899
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
          0          -6.2280                -6.2280    0.0156       10.0000           -6.2280                 -6.2280
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Pool regret    Theoretical Best    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
          1          -7.3512                -7.3512    0.2445        5.0000         0.4355             -7.7867           -7.3512                 -7.3512
          2          -6.8317                -7.3512    0.4222        5.0000         1.6079             -8.4396           -6.8317                 -7.3512
          3          -6.8202                -7.3512    0.6100        5.0000         0.8005             -8.4396           -6.8202                 -7.3512
          4          -7.7185                -7.7185    0.7925        5.0000         0.7768             -8.4954           -7.7185                 -7.7185
          5          -6.8304                -7.7185    0.9815        5.0000         1.0380             -8.4954           -6.8304                 -7.7185
          6          -7.5795                -7.7185    1.1692        5.0000         0.4122             -8.4954           -7.5795                 -7.7185
          7          -7.0693                -7.7185    1.3672        5.0000         0.1414             -8.4954           -7.0693                 -7.7185
          8          -7.0471                -7.7185    1.5649        5.0000         0.7597             -8.4954           -7.0471                 -7.7185
          9          -6.9787                -7.7185    1.7728        5.0000         1.4465             -8.4954           -6.9787                 -7.7185
         10          -7.7802                -7.7802    1.9832        5.0000         0.0000             -8.4954           -7.7802                 -7.7802
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
          0          -7.9116                -7.9116    0.0156       10.0000           -7.9116                 -7.9116
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Pool regret    Theoretical Best    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
          1          -6.8005                -7.9116    0.2198        5.0000         1.0434             -7.8439           -6.8005                 -7.9116
          2          -8.4413                -8.4413    0.4721        5.0000         0.0000             -8.4413           -8.4413                 -8.4413
          3          -7.1929                -8.4413    0.6541        5.0000         0.8430             -8.4413           -7.1929                 -8.4413
          4          -8.2671                -8.4413    0.8397        5.0000         0.0000             -8.4413           -8.2671                 -8.4413
          5          -8.1100                -8.4413    1.0249        5.0000         0.1996             -8.4413           -8.1100                 -8.4413
          6          -7.0641                -8.4413    1.2149        5.0000         0.5178             -8.4413           -7.0641                 -8.4413
          7          -7.3265                -8.4413    1.4105        5.0000         1.5175             -8.8441           -7.3265                 -8.4413
          8          -7.1313                -8.4413    1.6085        5.0000         0.8095             -8.8441           -7.1313                 -8.4413
          9          -8.0913                -8.4413    1.8141        5.0000         0.0000             -8.8441           -8.0913                 -8.4413
         10          -7.8020                -8.4413    2.0293        5.0000         0.1613             -8.8441           -7.8020                 -8.4413
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
          0          -6.4305                -6.4305    0.0153       10.0000           -6.4305                 -6.4305
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Pool regret    Theoretical Best    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
          1          -7.3647                -7.3647    0.2880        5.0000         0.9728             -8.3375           -7.3647                 -7.3647
          2          -7.2169                -7.3647    0.4599        5.0000         1.3657             -8.5827           -7.2169                 -7.3647
          3          -6.4856                -7.3647    0.6474        5.0000         2.1905             -8.6761           -6.4856                 -7.3647
          4          -6.8628                -7.3647    0.8257        5.0000         1.8504             -8.7132           -6.8628                 -7.3647
          5          -7.1930                -7.3647    1.0110        5.0000         0.5988             -8.7132           -7.1930                 -7.3647
          6          -6.9468                -7.3647    1.2020        5.0000         0.7836             -8.7132           -6.9468                 -7.3647
          7          -7.1957                -7.3647    1.3961        5.0000         1.4019             -8.7132           -7.1957                 -7.3647
          8          -7.9443                -7.9443    1.5974        5.0000         0.1682             -8.7132           -7.9443                 -7.9443
          9          -8.8289                -8.8289    1.8082        5.0000         0.0000             -8.8289           -8.8289                 -8.8289
         10          -6.7825                -8.8289    2.1497        5.0000         0.6052             -8.8289           -6.7825                 -8.8289
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
          0          -5.9505                -5.9505    0.0149       10.0000           -5.9505                 -5.9505
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Pool regret    Theoretical Best    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
          1          -6.4291                -6.4291    0.2107        5.0000         1.8517             -8.2808           -6.4291                 -6.4291
          2          -6.1534                -6.4291    0.3853        5.0000         1.5834             -8.2808           -6.1534                 -6.4291
          3          -6.6128                -6.6128    0.5674        5.0000         0.7791             -8.2808           -6.6128                 -6.6128
          4          -6.6138                -6.6138    0.7515        5.0000         0.6720             -8.2808           -6.6138                 -6.6138
          5          -6.5801                -6.6138    0.9408        5.0000         2.0465             -8.6266           -6.5801                 -6.6138
          6          -6.7811                -6.7811    1.1344        5.0000         0.5813             -8.6266           -6.7811                 -6.7811
          7          -7.0025                -7.0025    1.3332        5.0000         1.3379             -8.6266           -7.0025                 -7.0025
          8          -7.1069                -7.1069    1.5374        5.0000         0.7418             -8.6266           -7.1069                 -7.1069
          9          -7.3198                -7.3198    1.7495        5.0000         0.4126             -8.6266           -7.3198                 -7.3198
         10          -6.8067                -7.3198    1.9685        5.0000         1.5981             -8.6266           -6.8067                 -7.3198
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
          0          -6.8224                -6.8224    0.0151       10.0000           -6.8224                 -6.8224
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Pool regret    Theoretical Best    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
          1          -7.0123                -7.0123    0.2137        5.0000         1.3192             -8.3315           -7.0123                 -7.0123
          2          -7.0744                -7.0744    0.3899        5.0000         1.5471             -8.6215           -7.0744                 -7.0744
          3          -6.1453                -7.0744    0.5672        5.0000         1.5776             -8.6215           -6.1453                 -7.0744
          4          -7.2664                -7.2664    0.7433        5.0000         0.5950             -8.6215           -7.2664                 -7.2664
          5          -7.0934                -7.2664    0.9271        5.0000         1.6115             -8.7048           -7.0934                 -7.2664
          6          -6.7613                -7.2664    1.1112        5.0000         1.7482             -8.7048           -6.7613                 -7.2664
          7          -7.9107                -7.9107    1.3042        5.0000         0.0000             -8.7048           -7.9107                 -7.9107
          8          -7.0880                -7.9107    1.4970        5.0000         1.1486             -8.7048           -7.0880                 -7.9107
          9          -7.3907                -7.9107    1.6998        5.0000         0.7782             -8.7048           -7.3907                 -7.9107
         10          -7.5290                -7.9107    1.9039        5.0000         0.0000             -8.7048           -7.5290                 -7.9107
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
  Iteration    Last func val    Incumbent Value val      Time    Train Time    Last func test    Incumbent Value test
-----------  ---------------  ---------------------  --------  ------------  ----------------  ----------------------
          0          -7.1013                -7.1013    0.0151       10.0000           -7.1013                 -7.1013
-----------  ---------------  ---------------------  --------  ------------  -------------  ------------------  ----------------  ----------------------
